475.4,9801.275,9801.275,177,6546,166.7142857,5804
620.8,9884.525,9884.525,310,6581.7,152.7142857,5904.5
261,10001.45,10001.45,243.4285714,6878.1,69.57142857,6347.5
280.6,10053.65,10053.65,286.2857143,7030.5,191.7142857,6591
470.8,10106.75,10106.75,291.8571429,7164.6,117.2857143,6670
721.2,10111.25,10111.25,202.7142857,7306.8,117.7142857,6794.5
553.2,10207.175,10207.175,327.2857143,7415.1,106.7142857,6797.5
309,10255.25,10255.25,218,7693.2,218,6855
283,10298.825,10298.825,248.4285714,7760.7,256,7163.5
496.8,10313,10313,229,7800.3,72.71428571,7172.5
347.6,10371.65,10371.65,422.2857143,7829.4,253.5714286,7179.5
475,10374.65,10374.65,156.4285714,7834.2,269.7142857,7302.5
232.6,10383.2,10383.2,441.8571429,7938,520,7340
698.2,10725.5,10725.5,192,8016.3,181.2857143,7404.5
215.2,10791.05,10791.05,277.5714286,8142.6,208.4285714,7667
425.4,10796.15,10796.15,277,8155.8,255.4285714,7843.5
414.8,10890.125,10890.125,309.4285714,8493,253.5714286,7873.5
544.8,10962.875,10962.875,377.7142857,8516.4,186,8006.5
533.8,10999.1,10999.1,241.4285714,8544.3,179.2857143,8465
598.8,11002.925,11002.925,171.1428571,8812.8,187.4285714,8492.5
534.2,11105.675,11105.675,277,8871.6,163.8571429,8547.5
529.8,11218.775,11218.775,417.1428571,8932.5,130.5714286,8566.5
457.8,11343.95,11343.95,450.2857143,8946.6,135.4285714,8581.5
333,11428.85,11428.85,170.5714286,9025.5,288.1428571,8605
367.8,11469.125,11469.125,187.1428571,9102.3,305.7142857,8646.5
436.2,11513.45,11513.45,169.2857143,9123.6,221.2857143,8716.5
523.4,11545.1,11545.1,382.8571429,9183,287.5714286,8773
377.8,11573.3,11573.3,243.5714286,9275.4,318.4285714,8992
455.2,11636.15,11636.15,262.4285714,9279.6,280,9046.5
513.6,11701.625,11701.625,393.7142857,9363.3,247,9056.5
403.4,11702.525,11702.525,189.7142857,9415.5,244.8571429,9109
536.2,11719.55,11719.55,300.8571429,9430.2,251.1428571,9139
473.6,11857.25,11857.25,200.5714286,9498.9,269.5714286,9319
581.2,11937.95,11937.95,356.1428571,9738,214.1428571,9531.5
473.8,11957,11957,225.5714286,9766.8,235.2857143,9650
486.2,12057.425,12057.425,439.1428571,9815.4,350.1428571,9686.5
494.6,12164.225,12164.225,276.1428571,10047.6,251.4285714,9703.5
468.8,12179.75,12179.75,401.7142857,10221.6,265.5714286,9725
337,12252.2,12252.2,176.4285714,10239.9,257.5714286,9737
598,12274.1,12274.1,356.7142857,10467.6,257.1428571,9778
409.6,12365.375,12365.375,303,10719.9,270.1428571,9804.5
582.8,12425.375,12425.375,289.4285714,10749.9,300.8571429,9813
615.6,12432.95,12432.95,253,10761,217.1428571,9834.5
503.2,12449.225,12449.225,310.5714286,10872.6,169.2857143,9870.5
544.4,12482,12482,257.8571429,10897.2,270.2857143,9882
436.6,12522.05,12522.05,352.8571429,10988.1,309.8571429,9908
465.4,12593.9,12593.9,432.5714286,11172,220.5714286,9917.5
431.2,12634.7,12634.7,261.1428571,11198.4,269.5714286,9958.5
511.6,12654.575,12654.575,391.7142857,11362.2,243.1428571,9964
488.8,12659,12659,195.2857143,11435.7,257.7142857,9977
587.8,12669.575,12669.575,394.5714286,11655,239.1428571,9983.5
464.8,12676.7,12676.7,249.5714286,11717.1,332.2857143,9989
460,12748.625,12748.625,211.2857143,11783.4,255.1428571,10025
544.4,12824.3,12824.3,154.5714286,11820.3,138.7142857,10039.5
476.6,12829.4,12829.4,320.7142857,11965.2,273.2857143,10041
448.6,13078.475,13078.475,204.7142857,12005.4,247.4285714,10052.5
555.8,13086.425,13086.425,271,12051.3,240.5714286,10098
579.8,13286.6,13286.6,229,12084.6,380,10181
513.8,13407.8,13407.8,321.8571429,12088.2,268.1428571,10203.5
546.4,13467.2,13467.2,205.5714286,12136.5,297.5714286,10255.5
588.8,13641.35,13641.35,200.5714286,12165,267.2857143,10326.5
531,13709.075,13709.075,338.2857143,12232.2,384.4285714,10331.5
640.8,13787.15,13787.15,262.1428571,12297.9,295.8571429,10365.5
499.8,13787.225,13787.225,208,12381.3,305.4285714,10394.5
455.2,13829.375,13829.375,290,12404.1,317.5714286,10443
442.2,13876.25,13876.25,209.8571429,12432.9,314.2857143,10446
550.2,13918.325,13918.325,161.8571429,12450.9,396.8571429,10498
488.8,13933.025,13933.025,187.1428571,12462.3,338.7142857,10499
337.8,13976.15,13976.15,337,12470.1,310.5714286,10504
463.4,14028.8,14028.8,286,12589.2,272.8571429,10518.5
368.4,14044.175,14044.175,379.7142857,12687.3,284.2857143,10562
483.8,14164.775,14164.775,221.2857143,12719.4,289.5714286,10564
563.4,14263.7,14263.7,217,12849.6,288.4285714,10569
510.8,14397.5,14397.5,350.1428571,12889.2,342.4285714,10569.5
591.6,14418.725,14418.725,374.8571429,12908.7,314.1428571,10574
485.4,14442.125,14442.125,278.7142857,12953.4,345.1428571,10578
540,14522.45,14522.45,375.4285714,13102.8,261.5714286,10602
588.2,14605.25,14605.25,225.5714286,13215.9,257.5714286,10605
536.4,14617.4,14617.4,293,13413.9,357.5714286,10610
437.8,14683.25,14683.25,267.5714286,13718.7,416.4285714,10656
610.2,14748.125,14748.125,230.1428571,13788.3,176.4285714,10660.5
469.2,14826.05,14826.05,194.2857143,13794.3,353.7142857,10710
543.8,14847.425,14847.425,275.4285714,13955.7,374,10711.5
432.6,14863.925,14863.925,331.7142857,14335.5,299.7142857,10730
457.8,14866.625,14866.625,255.5714286,14373.9,425.4285714,10745
437.6,15022.55,15022.55,458,14436.3,411.1428571,10748
476.8,15033.275,15033.275,380.1428571,14564.4,274.8571429,10762.5
550.2,15097.325,15097.325,371.5714286,14659.5,337.8571429,10763.5
200.8,15107.675,15107.675,557,14694.9,362,10836.5
445.2,15258.2,15258.2,281.1428571,14724.9,302.1428571,10860.5
358.8,15293.6,15293.6,367.4285714,14892.3,320.7142857,10861.5
543.4,15317.075,15317.075,208.5714286,14894.1,230.8571429,10873.5
605.6,15342.65,15342.65,445.4285714,14973,324.4285714,10900.5
198.8,15423.875,15423.875,322.8571429,15154.8,307,10905
571.8,15523.625,15523.625,134.5714286,15577.2,230.5714286,10964
520.4,15705.425,15705.425,376.8571429,15943.2,409.7142857,10983
339.4,15719.825,15719.825,359.4285714,16335,361.2857143,10993.5
519.8,15746.45,15746.45,440.7142857,16427.4,340.2857143,11018
593.2,15818.075,15818.075,387.7142857,16464.6,259.7142857,11026
516.8,15876.65,15876.65,419.1428571,16491.6,341.4285714,11037.5
501,15975.425,15975.425,501.7142857,17299.2,350.8571429,11073.5
484.6,15987.275,15987.275,384.8571429,17408.1,291.8571429,11081.5
465.6,16015.55,16015.55,412.2857143,17449.5,344.8571429,11095.5
561.4,16069.025,16069.025,146.4285714,17505.3,255.8571429,11103
598.6,16245.425,16245.425,276.2857143,17654.7,240.7142857,11185
440.4,16256.825,16256.825,438.8571429,17909.7,240.4285714,11231
510.2,16497.275,16497.275,311.8571429,17976.3,167,11247.5
574.6,16556.15,16556.15,344.1428571,18130.5,323.4285714,11278
573,16619.3,16619.3,364,18246.9,320.2857143,11285
399,16644.275,16644.275,367.7142857,18468.3,346,11286.5
400.2,16737.5,16737.5,329,18574.5,332,11310.5
613.4,16773.65,16773.65,232.8571429,18671.4,297.4285714,11318
439.6,16907.075,16907.075,437.2857143,18729.9,226.5714286,11333.5
435,16969.475,16969.475,377.8571429,18735.6,369,11335
520.2,16988.6,16988.6,352.8571429,18981.3,379,11352.5
543.6,17129.225,17129.225,404.4285714,19041.6,356.5714286,11364
564,17144.375,17144.375,310.7142857,19062.6,363.2857143,11366.5
513.6,17175.5,17175.5,384.2857143,19154.7,236.8571429,11373
601.4,17250.05,17250.05,537.8571429,19196.4,238,11376
497.8,17263.175,17263.175,309.4285714,19424.1,272.8571429,11410.5
493.2,17381.525,17381.525,423.4285714,19554.3,339.4285714,11429.5
520.6,17396.15,17396.15,385.7142857,19692.3,361,11439.5
651,17459.6,17459.6,283.2857143,20052.3,318,11451
552,17560.475,17560.475,376.5714286,20062.2,193,11473.5
524,17921.675,17921.675,219.5714286,20214.6,251.7142857,11482
521,17958.8,17958.8,325,20415.3,324.4285714,11484
358,18047.975,18047.975,316.2857143,20441.1,281.8571429,11525.5
435,18074.225,18074.225,398.7142857,20566.8,398.8571429,11544.5
576.8,18109.025,18109.025,368.7142857,20648.1,273.4285714,11547
556.6,18143.525,18143.525,308.1428571,20773.2,344.2857143,11610.5
595.6,18152.225,18152.225,366.8571429,20826.3,283.2857143,11615.5
512.2,18170.825,18170.825,351.7142857,21206.7,374.2857143,11642.5
470.8,18225.575,18225.575,394.2857143,21236.7,204.7142857,11646.5
519.8,18366.575,18366.575,286,21282.3,373.2857143,11648.5
531.6,18515.45,18515.45,361.2857143,21313.2,352.1428571,11702
517.2,18524.15,18524.15,384,21431.7,359.7142857,11710.5
544.8,18588.65,18588.65,393.2857143,21601.2,156.4285714,11712.5
581.6,18606.35,18606.35,366.5714286,21639.6,354,11736.5
579.4,18633.5,18633.5,412.2857143,21651.9,200.2857143,11775.5
422.2,18664.25,18664.25,417.7142857,21677.4,354.8571429,11786
533.6,18674.3,18674.3,309.5714286,21722.7,267.1428571,11794.5
543.2,18760.925,18760.925,383.2857143,21776.1,336.8571429,11808.5
495.8,18769.325,18769.325,411,21780.3,273,11811
506,18772.7,18772.7,408.2857143,21905.4,243.8571429,11818.5
483.6,18789.275,18789.275,430.5714286,21998.4,393,11839
541.8,18797.225,18797.225,411.2857143,22091.1,377.2857143,11846
97.8,18804.275,18804.275,391.4285714,22200.6,311.5714286,11866.5
207.8,18813.95,18813.95,283.1428571,22556.1,349.8571429,11886
572.4,18819.2,18819.2,340.1428571,22561.8,317.1428571,11906.5
517,18920.075,18920.075,381.1428571,22647.6,207.7142857,11925.5
540.2,18942.5,18942.5,374.5714286,22755.9,282.2857143,11945.5
544,19012.775,19012.775,322.5714286,22775.7,256.1428571,11983
494.4,19114.475,19114.475,361.4285714,22828.2,325.4285714,12067
418.8,19221.575,19221.575,191.1428571,22886.1,410.4285714,12072
280,19300.25,19300.25,368.2857143,22892.7,224.5714286,12084.5
528,19334.675,19334.675,459.8571429,22919.7,165.8571429,12094
543.6,19378.025,19378.025,393.8571429,23001,313.4285714,12099.5
515.8,19481.075,19481.075,376.8571429,23031.3,100,12132.5
510.6,19559.825,19559.825,352.8571429,23140.5,341.8571429,12137
539.6,19644.575,19644.575,360.8571429,23202.6,382,12155
493.6,19648.325,19648.325,401.7142857,23287.8,214.7142857,12225
530.8,19670.675,19670.675,428.7142857,23393.7,453.5714286,12227
565,19687.025,19687.025,375.7142857,23413.2,345.2857143,12328
656,19714.55,19714.55,407.4285714,23417.4,366.7142857,12340
553.8,19829.825,19829.825,416.4285714,23419.8,185.1428571,12365.5
536,19876.775,19876.775,492,23460.9,306.1428571,12450.5
548.2,19935.05,19935.05,408.5714286,23542.8,337.1428571,12485.5
529.6,19962.2,19962.2,421.5714286,23551.2,148.8571429,12508.5
582.8,20045.675,20045.675,408.1428571,23613.9,164.4285714,12579.5
406,20125.325,20125.325,406.7142857,23637.6,264.5714286,12595.5
586.6,20171.675,20171.675,374.2857143,23655.9,182.7142857,12653
586,20203.55,20203.55,409,23723.4,129.8571429,12662
487.8,20249.3,20249.3,371.1428571,23851.8,326,12677.5
529,20359.025,20359.025,408.2857143,23889,387.5714286,12737
512.4,20437.025,20437.025,411.1428571,23994.9,420.8571429,12797
529.2,20442.425,20442.425,409.2857143,24067.8,290.5714286,12827.5
578.6,20489.9,20489.9,404.4285714,24108.6,324.4285714,13100
488,20512.025,20512.025,340.5714286,24226.5,114.8571429,13389.5
590.4,20644.025,20644.025,355.4285714,24278.4,333,13431.5
572,20699.9,20699.9,389.2857143,24304.5,273.5714286,13623
567.2,20702.75,20702.75,421.2857143,24306.6,203.8571429,13730.5
439.8,20743.1,20743.1,364.8571429,24319.5,332.4285714,13939.5
514.8,20830.775,20830.775,405.4285714,24320.4,345.7142857,14028.5
560.8,20872.85,20872.85,404.8571429,24329.1,227.4285714,14247
580.4,20915.375,20915.375,386.1428571,24469.5,310.1428571,14281.5
560.2,20923.775,20923.775,379.4285714,24478.2,246.8571429,14352
419,21079.4,21079.4,371.2857143,24528.9,372.7142857,14365
536.8,21094.325,21094.325,347.1428571,24648,208,14453
532.2,21117.725,21117.725,395.8571429,24658.2,356.5714286,14582.5
611.4,21169.625,21169.625,283.1428571,24659.7,338.2857143,14608
394.8,21318.95,21318.95,414,24665.1,236,14648
564.2,21370.025,21370.025,436.7142857,24689.1,384.7142857,14875
484,21558.425,21558.425,437.2857143,24689.1,205.1428571,14883.5
589.2,21690.875,21690.875,312.2857143,24776.1,157.8571429,15064
528.4,21693.65,21693.65,372.4285714,24846,230,15106.5
631.8,21775.1,21775.1,396.2857143,24864.3,342.8571429,15184.5
579.6,21790.4,21790.4,407.8571429,24866.4,295.5714286,15210
577.4,21862.025,21862.025,418.8571429,24866.7,222.8571429,15609
483.2,22112,22112,434.4285714,24916.2,256.7142857,15811
575.2,22234.85,22234.85,454,24953.7,286.1428571,16067
529.6,22245.8,22245.8,401.7142857,24975.9,177.1428571,16106
461.2,22370.075,22370.075,436.5714286,24998.7,330.5714286,16224.5
588.8,22480.4,22480.4,375.1428571,25064.1,254.4285714,16335.5
605.6,22563.875,22563.875,427.1428571,25082.7,351.2857143,16444
617.2,22667.6,22667.6,423,25089.9,333.5714286,16472.5
602,22697.075,22697.075,415.2857143,25125.6,266.7142857,16491
557,22896.2,22896.2,433.5714286,25174.8,136.2857143,16541.5
592.2,23369.15,23369.15,436.8571429,25191.3,201.2857143,16551
565.6,23662.1,23662.1,457,25241.1,300.7142857,16941
575.8,23826.425,23826.425,436.8571429,25246.8,362.8571429,17121.5
577.8,23854.325,23854.325,394.1428571,25279.8,196.8571429,17131.5
524.2,24022.25,24022.25,386.7142857,25296.9,216.7142857,17597.5
508,24286.175,24286.175,441.8571429,25345.8,273.7142857,17631.5
565.4,24538.4,24538.4,420.1428571,25412.1,286.7142857,17790
472.6,24598.1,24598.1,157,25455,458.7142857,17888.5
440.4,25013.45,25013.45,439.2857143,25479.3,301.2857143,17932.5
600.8,25058.45,25058.45,424.5714286,25788.9,276.1428571,18128
516.4,25100.225,25100.225,440.5714286,26036.4,282.7142857,18146
498.8,26055.05,26055.05,386.8571429,26101.2,378.8571429,18181.5
530.6,26599.175,26599.175,439.8571429,26120.4,249.5714286,18475
547.4,26612.3,26612.3,409.1428571,26205.6,290.8571429,18806
624.4,27066.5,27066.5,391.4285714,26251.2,216.4285714,18813
408,27427.325,27427.325,340.4285714,26261.4,320.5714286,19427.5
512.8,27567.725,27567.725,426.8571429,26269.5,304.5714286,19522.5
568.4,27767.225,27767.225,375,26290.2,278.4285714,19582
469.2,28070.45,28070.45,414.1428571,26374.2,369.8571429,19996
593,28362.95,28362.95,409.1428571,26429.1,242.8571429,20183.5
360.4,28423.925,28423.925,443.4285714,26956.2,416,20619
560.4,29057,29057,411.5714286,26959.5,252.5714286,20938.5
611.8,30146.3,30146.3,416.4285714,27114.9,313.4285714,21213
559.6,30405.35,30405.35,412,27377.1,319.4285714,21849.5
532,31914.05,31914.05,435.8571429,27864.9,325,22149.5
537.8,32413.7,32413.7,454,28100.7,358.2857143,22500.5
409,33288.875,33288.875,440.5714286,28128,319.4285714,22539
567.6,33417.575,33417.575,461.7142857,29140.8,252.5714286,22698.5
607.2,33984.05,33984.05,376.7142857,29246.4,536.7142857,23018.5
595,35054.75,35054.75,444,29979.3,359.5714286,23178.5
599.2,35486.45,35486.45,438.7142857,33251.7,314.1428571,23245
470.4,36428.525,36428.525,463.2857143,33445.5,344.7142857,23260
564.6,36897.425,36897.425,397.2857143,33914.7,349,23276
497.4,36918.575,36918.575,351.8571429,34264.8,341.4285714,23429.5
508.4,36982.1,36982.1,400.7142857,36436.5,281.4285714,23469
473,38138.15,38138.15,433,37160.1,325.7142857,24252
418.2,39222.425,39222.425,408.2857143,37669.8,146.7142857,25231
454,39761.825,39761.825,345.2857143,38706.3,332.8571429,25280
545,40136.825,40136.825,344.4285714,40161.3,337.8571429,25506.5
583.8,41912.15,41912.15,262.2857143,40866.6,300.2857143,25814
520.2,42297.8,42297.8,438.5714286,41824.5,344.5714286,25816.5
472.4,42896.6,42896.6,426.5714286,45123,306.5714286,26022.5
479,63739.475,63739.475,416.7142857,49023,359.1428571,26275
603.8,64096.1,64096.1,423.8571429,53072.4,364.5714286,26730
568.8,68154.275,68154.275,362.1428571,58120.5,373.7142857,26962.5
329,84161.225,84161.225,111.8571429,67466.1,206.2857143,26993.5
413.2,87774.2,87774.2,386.2857143,72864,385,27515
523.4,96241.925,96241.925,387.7142857,74462.1,231.5714286,27684.5
517.4,120312.2,120312.2,407,77054.4,363.8571429,27827
500.4,129640.775,129640.775,398,128859,304,28937
388.8,134358.5,134358.5,227.7142857,144807.6,311.8571429,31640
440.2,142515.125,142515.125,397.2857143,153987,328.8571429,33736.5
519,173047.475,173047.475,208.7142857,194829,132.4285714,48940
504.8,670329.35,670329.35,356.8571429,196683.6,268.5714286,52789
552.6,683454.275,683454.275,272.1428571,204553.8,159,76774
561.8,729657.35,729657.35,409.2857143,246128.4,137.8571429,130851
503,3530902.25,3530902.25,377.8571429,658972.2,189.4285714,160064
423.4,3979253.75,3979253.75,443.5714286,809959.8,321.4285714,327640.5
499.6,4697729,4697729,438.2857143,940669.5,336.7142857,334850
444.4,5030868.5,5030868.5,330,3824742,323.2857143,335362
613.4,5639612,5639612,282.2857143,5417031,331.2857143,482719.5
542.6,6773497.25,6773497.25,364.4285714,5484612,306.2857143,515449
540,7640337.5,7640337.5,384.8571429,6878646,389.2857143,533295.5
502,9634445,9634445,432.4285714,7984275,157.4285714,1119019
573.4,9763317.5,9763317.5,408.7142857,9465129,340.2857143,1323918.5
498,10231250,10231250,392.7142857,9544287,300.1428571,1757496
520,10730292.5,10730292.5,405.2857143,9727512,381.5714286,1828540.5
537.4,10842725,10842725,420.5714286,10213470,353.5714286,1853033
486.2,11904357.5,11904357.5,369.8571429,10258227,302.1428571,1919597
625,12482727.5,12482727.5,445.4285714,10910772,383.5714286,1981554
645.6,13513317.5,13513317.5,398.5714286,11092818,313.7142857,2335983.5
569.2,14170977.5,14170977.5,377.8571429,15112089,356.5714286,2380948.5
578.8,15328197.5,15328197.5,483.7142857,15143643,431.2857143,3739795.5
,,,440.8571429,16329582,323.2857143,3792791
,,,464.7142857,17492631,308.5714286,3803089.5
,,,415.7142857,21191697,331.2857143,4204902.5
